** CONVERTED FROM /Users/slab/Documents/GitHub/poker/edfData/22_.EDF using edfapi 4.0 MacOS X Jul  7 2014 on Thu Mar  7 16:51:55 2019
** DATE: Thu Mar  7 19:59:56 2019
** TYPE: EDF_FILE BINARY EVENT SAMPLE TAGGED
** VERSION: EYELINK II 1
** SOURCE: EYELINK CL
** EYELINK II CL v4.594 Jul  6 2012
** CAMERA: EyeLink CL Version 1.4 Sensor=BJA
** SERIAL NUMBER: CL1-AAC35
** CAMERA_CONFIG: AAC35140.SCD
** Psychopy GC demo
**

MSG	208314 DISPLAY_COORDS = 0 0 1919 1079
MSG	209196 TRIALID
INPUT	216273	127
MSG	216288 TRIALID
MSG	216288 TRIALID
MSG	216291 RECCFG CR 500 2 1 R
MSG	216291 ELCLCFG RTABLER
MSG	216291 GAZE_COORDS 0.00 0.00 1919.00 1079.00
MSG	216291 THRESHOLDS R 41 181
MSG	216291 ELCL_PROC ELLIPSE  (5)
MSG	216291 ELCL_EFIT_PARAMS 1.01 4.00  0.15 0.05  0.65 0.65  0.00 0.00 0.30
MSG	216292 !MODE RECORD CR 500 2 1 R
START	216293 	RIGHT	SAMPLES	EVENTS
PRESCALER	1
VPRESCALER	1
PUPIL	AREA
EVENTS	GAZE	RIGHT	RATE	 500.00	TRACKING	CR	FILTER	2
SAMPLES	GAZE	RIGHT	HTARGET	RATE	 500.00	TRACKING	CR	FILTER	2	INPUT
INPUT	216293	127
216293	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
SSACC R  216295
SBLINK R 216295
218985	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
218987	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
218989	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
218991	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
218993	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
218995	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
218997	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
218999	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219001	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219003	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219005	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219007	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219009	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219011	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219013	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219015	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219017	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219019	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219021	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219023	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219025	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219027	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219029	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219031	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219033	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219035	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219037	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219039	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219041	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219043	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219045	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219047	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219049	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219051	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219053	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219055	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219057	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219059	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219061	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219063	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219065	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219067	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219069	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219071	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219073	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219075	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219077	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219079	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219081	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219083	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219085	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219087	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219089	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219091	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219093	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219095	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219097	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219099	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219101	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219103	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219105	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219107	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219109	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219111	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219113	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219115	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219117	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219119	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219121	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219123	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219125	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219127	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219129	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219131	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219133	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219135	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219137	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219139	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219141	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219143	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219145	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219147	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219149	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219151	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219153	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219155	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219157	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219159	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219161	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219163	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219165	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219167	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219169	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219171	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219173	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219175	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219177	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219179	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219181	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219183	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219185	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219187	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219189	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219191	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219193	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219195	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219197	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219199	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219201	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219203	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219205	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219207	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219209	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219211	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219213	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219215	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219217	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219219	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219221	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219223	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219225	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219227	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219229	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219231	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219233	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219235	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219237	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219239	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219241	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219243	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219245	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219247	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219249	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219251	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219253	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219255	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219257	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219259	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219261	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219263	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219265	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219267	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219269	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219271	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219273	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219275	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219277	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219279	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219281	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219283	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219285	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219287	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219289	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219291	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219293	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219295	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219297	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219299	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219301	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219303	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219305	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219307	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219309	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219311	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219313	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219315	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219317	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219319	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219321	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219323	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219325	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219327	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219329	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219331	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219333	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219335	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219337	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219339	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219341	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219343	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219345	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219347	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219349	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219351	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219353	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219355	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219357	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219359	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219361	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219363	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219365	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219367	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219369	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219371	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219373	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219375	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219377	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219379	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219381	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219383	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219385	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219387	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219389	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219391	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219393	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219395	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219397	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219399	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219401	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219403	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219405	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219407	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219409	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219411	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219413	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219415	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219417	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219419	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219421	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219423	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219425	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219427	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219429	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219431	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219433	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219435	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219437	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219439	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219441	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219443	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219445	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219447	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219449	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219451	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219453	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219455	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219457	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219459	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219461	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219463	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219465	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219467	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219469	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219471	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219473	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219475	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219477	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219479	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219481	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219483	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219485	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219487	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219489	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219491	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219493	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219495	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219497	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219499	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219501	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219503	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219505	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219507	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219509	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219511	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219513	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219515	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219517	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219519	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219521	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219523	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219525	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
219527	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
